=== generateNewInitialGuess Call Log ===
Format: [COLD_START] solve_count, reason
=========================================
[COLD_START] 1, qp_failure
[COLD_START] 230, qp_failure
[COLD_START] 245, qp_failure
[COLD_START] 260, qp_failure
[COLD_START] 263, qp_failure
[COLD_START] 266, qp_failure
[COLD_START] 269, qp_failure
[COLD_START] 272, qp_failure
[COLD_START] 275, qp_failure
[COLD_START] 278, qp_failure
[COLD_START] 281, qp_failure
[COLD_START] 283, qp_failure
[COLD_START] 287, qp_failure
[COLD_START] 292, qp_failure
[COLD_START] 294, qp_failure
[COLD_START] 298, qp_failure
[COLD_START] 302, qp_failure
[COLD_START] 307, qp_failure
[COLD_START] 310, qp_failure
[COLD_START] 327, qp_failure
[COLD_START] 329, qp_failure
[COLD_START] 332, qp_failure
[COLD_START] 338, qp_failure
[COLD_START] 341, qp_failure
[COLD_START] 344, qp_failure
[COLD_START] 349, qp_failure
[COLD_START] 351, qp_failure
[COLD_START] 369, qp_failure
[COLD_START] 374, qp_failure
[COLD_START] 818, qp_failure
[COLD_START] 820, qp_failure
[COLD_START] 829, qp_failure
[COLD_START] 845, qp_failure
[COLD_START] 849, qp_failure
[COLD_START] 851, qp_failure
[COLD_START] 855, qp_failure
[COLD_START] 863, qp_failure
[COLD_START] 865, qp_failure
[COLD_START] 871, qp_failure
[COLD_START] 879, qp_failure
[COLD_START] 883, qp_failure
[COLD_START] 886, qp_failure
[COLD_START] 891, qp_failure
[COLD_START] 895, qp_failure
[COLD_START] 899, qp_failure
[COLD_START] 907, qp_failure
[COLD_START] 913, qp_failure
[COLD_START] 915, qp_failure
[COLD_START] 917, qp_failure
[COLD_START] 919, qp_failure
[COLD_START] 925, qp_failure
[COLD_START] 929, qp_failure
[COLD_START] 932, qp_failure
[COLD_START] 936, qp_failure
[COLD_START] 938, qp_failure
[COLD_START] 968, qp_failure
[COLD_START] 970, qp_failure
[COLD_START] 982, qp_failure
[COLD_START] 985, qp_failure
[COLD_START] 1005, qp_failure
[COLD_START] 1022, qp_failure
[COLD_START] 1032, qp_failure
[COLD_START] 1044, qp_failure
[COLD_START] 1049, qp_failure
[COLD_START] 1056, qp_failure
[COLD_START] 1072, qp_failure
[COLD_START] 1074, qp_failure
[COLD_START] 1097, qp_failure
[COLD_START] 1101, qp_failure
[COLD_START] 1105, qp_failure
[COLD_START] 1108, qp_failure
[COLD_START] 1145, qp_failure
[COLD_START] 1183, qp_failure
[COLD_START] 1236, qp_failure
[COLD_START] 1310, qp_failure
[COLD_START] 1321, qp_failure
[COLD_START] 1337, qp_failure
