
=== Statistics for Combined Statistics (Debug & Time Data) ===
q               | mean:  -0.105274 | min:  -2.433605 | max:   1.596819 | var:   1.133686 | std:   1.064747 |
qdot            | mean:   0.000338 | min:  -0.920754 | max:   0.907826 | var:   0.055764 | std:   0.236143 |
qddot           | mean:   0.000338 | min:  -0.920754 | max:   0.907826 | var:   0.055764 | std:   0.236143 |
s               | mean:   0.563648 | min:   0.000015 | max:   0.996455 | var:   0.079227 | std:   0.281473 |
vs              | mean:   0.063842 | min:   0.003000 | max:   0.099759 | var:   0.001366 | std:   0.036961 |
dVs             | mean:   0.001448 | min:  -1.166497 | max:   0.655958 | var:   0.036274 | std:   0.190458 |
ee_vel          | mean:   0.000113 | min:  -0.271077 | max:   0.213544 | var:   0.007671 | std:   0.087586 |
ee_speed        | mean:   0.132021 | min:   0.007890 | max:   0.271081 | var:   0.005585 | std:   0.074730 |
sel_min_dist    | mean:  11.299937 | min:   1.544687 | max:  22.648438 | var:  46.178587 | std:   6.795483 |
env_min_dist    | mean:   0.455279 | min:   0.006714 | max:   1.156250 | var:   0.036589 | std:   0.191283 |
mani            | mean:   0.079499 | min:   0.050729 | max:   0.094309 | var:   0.000086 | std:   0.009253 |
contour_error   | mean:   0.000684 | min:   0.000013 | max:   0.002021 | var:   0.000000 | std:   0.000439 |
spline_ee_pose  | mean:  -0.008888 | min:  -1.000000 | max:   1.000000 | var:   0.214503 | std:   0.463144 |
pred_ee_pose    | mean:  -0.006409 | min:  -1.000000 | max:   1.000000 | var:   0.214312 | std:   0.462938 |
ref_ee_pose     | mean:  -0.006576 | min:  -1.000000 | max:   1.000000 | var:   0.214310 | std:   0.462936 |
iter_count      | mean: 154.484305 | min:  50.000000 | max: 250.000000 | var: 4915.829510 | std:  70.112977 |
sqp_iter_count  | mean:   0.940423 | min:   0.000000 | max:   1.000000 | var:   0.056028 | std:   0.236702 |
total_iter_count | mean: 154.484305 | min:  50.000000 | max: 250.000000 | var: 4915.829510 | std:  70.112977 |
solve_count     | final value: 1561
total           | mean:   0.035732 | min:   0.034880 | max:   0.064662 | var:   0.000001 | std:   0.000909 |
set_env         | mean:   0.033038 | min:   0.032865 | max:   0.044962 | var:   0.000000 | std:   0.000334 |
set_qp          | mean:   0.000356 | min:   0.000336 | max:   0.000484 | var:   0.000000 | std:   0.000015 |
init_solver     | mean:   0.000218 | min:   0.000208 | max:   0.000335 | var:   0.000000 | std:   0.000010 |
solve_qp        | mean:   0.001100 | min:   0.000387 | max:   0.026912 | var:   0.000001 | std:   0.000788 |
get_alpha       | mean:   0.000000 | min:   0.000000 | max:   0.000000 | var:   0.000000 | std:   0.000000 |
scaling_time    | mean:   0.000093 | min:   0.000087 | max:   0.000205 | var:   0.000000 | std:   0.000006 |
permutation_time | mean:   0.000040 | min:   0.000036 | max:   0.000118 | var:   0.000000 | std:   0.000004 |
factorization_time | mean:   0.000069 | min:   0.000066 | max:   0.000175 | var:   0.000000 | std:   0.000004 |
rho_updates     | mean:   0.752723 | min:   0.000000 | max:   5.000000 | var:   0.473127 | std:   0.687842 |

