
=== Build Options ===
  osqp_use_float:           True
  osqp_use_truncate:        True
  nn_use_truncate:          True
  constraints_use_truncate: True
  ffp_contract_off:         True


=== Statistics for Combined Statistics (Debug & Time Data) ===
q               | mean:  -0.059343 | min:  -2.432641 | max:   1.627190 | var:   0.997962 | std:   0.998980 |
qdot            | mean:   0.000351 | min:  -1.483510 | max:   1.127889 | var:   0.088515 | std:   0.297514 |
qddot           | mean:   0.000351 | min:  -1.483510 | max:   1.127889 | var:   0.088515 | std:   0.297514 |
s               | mean:   0.358382 | min:  -0.000002 | max:   0.996409 | var:   0.111754 | std:   0.334296 |
vs              | mean:   0.065781 | min:  -0.015416 | max:   0.109258 | var:   0.001864 | std:   0.043178 |
dVs             | mean:   0.001503 | min:  -0.718160 | max:   1.162810 | var:   0.014791 | std:   0.121616 |
ee_vel          | mean:   0.000099 | min:  -0.293026 | max:   0.265755 | var:   0.009807 | std:   0.099032 |
ee_speed        | mean:   0.145446 | min:   0.001405 | max:   0.346634 | var:   0.008267 | std:   0.090925 |
sel_min_dist    | mean:   0.151217 | min:   0.018605 | max:   0.259407 | var:   0.006797 | std:   0.082442 |
env_min_dist    | mean:   0.445033 | min:   0.043341 | max:   0.832558 | var:   0.037039 | std:   0.192455 |
mani            | mean:   0.078425 | min:   0.061067 | max:   0.092451 | var:   0.000074 | std:   0.008615 |
contour_error   | mean:   0.006653 | min:   0.000038 | max:   0.045867 | var:   0.000148 | std:   0.012177 |
spline_ee_pose  | mean:  -0.008888 | min:  -1.000000 | max:   1.000000 | var:   0.214503 | std:   0.463144 |
pred_ee_pose    | mean:  -0.005404 | min:  -1.000000 | max:   1.000000 | var:   0.217768 | std:   0.466656 |
ref_ee_pose     | mean:  -0.004871 | min:  -1.000000 | max:   1.000000 | var:   0.217221 | std:   0.466069 |
iter_count      | mean: 195.049505 | min:  50.000000 | max: 500.000000 | var: 19318.726922 | std: 138.991823 |
sqp_iter_count  | mean:   1.103630 | min:   1.000000 | max:   5.000000 | var:   0.100812 | std:   0.317509 |
total_iter_count | mean: 228.679868 | min:  50.000000 | max: 1550.000000 | var: 31037.201146 | std: 176.173781 |
solve_count     | final value: 1515
max_iter_reached_count | final value: 0
max_iter_solve_failed_count | final value: 0
total           | mean:   0.077723 | min:   0.074115 | max:   0.122079 | var:   0.000014 | std:   0.003718 |
set_env         | mean:   0.067977 | min:   0.066066 | max:   0.078182 | var:   0.000009 | std:   0.002938 |
set_qp          | mean:   0.000400 | min:   0.000347 | max:   0.001672 | var:   0.000000 | std:   0.000110 |
init_solver     | mean:   0.000338 | min:   0.000295 | max:   0.001427 | var:   0.000000 | std:   0.000092 |
solve_qp        | mean:   0.002446 | min:   0.000583 | max:   0.036305 | var:   0.000004 | std:   0.001971 |
get_alpha       | mean:   0.000072 | min:   0.000061 | max:   0.000347 | var:   0.000000 | std:   0.000024 |
scaling_time    | mean:   0.000093 | min:   0.000079 | max:   0.000408 | var:   0.000000 | std:   0.000026 |
permutation_time | mean:   0.000040 | min:   0.000033 | max:   0.000161 | var:   0.000000 | std:   0.000011 |
factorization_time | mean:   0.000086 | min:   0.000074 | max:   0.000377 | var:   0.000000 | std:   0.000025 |
rho_updates     | mean:   0.732013 | min:   0.000000 | max:   3.000000 | var:   0.411351 | std:   0.641367 |

