=== generateNewInitialGuess Call Log ===
Format: [COLD_START] solve_count, reason
=========================================
[COLD_START] 1, qp_failure
[COLD_START] 8, qp_failure
[COLD_START] 9, qp_failure
[COLD_START] 13, qp_failure
[COLD_START] 16, qp_failure
[COLD_START] 21, qp_failure
[COLD_START] 32, qp_failure
[COLD_START] 36, qp_failure
[COLD_START] 41, qp_failure
[COLD_START] 43, qp_failure
[COLD_START] 47, qp_failure
[COLD_START] 68, qp_failure
[COLD_START] 77, qp_failure
[COLD_START] 82, qp_failure
[COLD_START] 84, qp_failure
[COLD_START] 92, qp_failure
[COLD_START] 96, qp_failure
[COLD_START] 98, qp_failure
[COLD_START] 100, qp_failure
[COLD_START] 104, qp_failure
[COLD_START] 113, qp_failure
[COLD_START] 120, qp_failure
[COLD_START] 129, qp_failure
[COLD_START] 133, qp_failure
[COLD_START] 136, qp_failure
[COLD_START] 139, qp_failure
[COLD_START] 144, qp_failure
[COLD_START] 148, qp_failure
[COLD_START] 155, qp_failure
[COLD_START] 161, qp_failure
[COLD_START] 163, qp_failure
[COLD_START] 165, qp_failure
[COLD_START] 167, qp_failure
[COLD_START] 169, qp_failure
[COLD_START] 172, qp_failure
[COLD_START] 173, qp_failure
[COLD_START] 174, qp_failure
[COLD_START] 179, qp_failure
[COLD_START] 182, qp_failure
[COLD_START] 184, qp_failure
[COLD_START] 185, qp_failure
[COLD_START] 186, qp_failure
[COLD_START] 188, qp_failure
[COLD_START] 190, qp_failure
[COLD_START] 191, qp_failure
[COLD_START] 192, qp_failure
[COLD_START] 193, qp_failure
[COLD_START] 198, qp_failure
[COLD_START] 200, qp_failure
[COLD_START] 201, qp_failure
[COLD_START] 202, qp_failure
[COLD_START] 203, qp_failure
[COLD_START] 206, qp_failure
[COLD_START] 220, qp_failure
[COLD_START] 233, qp_failure
[COLD_START] 234, qp_failure
[COLD_START] 235, qp_failure
[COLD_START] 237, qp_failure
[COLD_START] 241, qp_failure
[COLD_START] 242, qp_failure
[COLD_START] 243, qp_failure
[COLD_START] 245, qp_failure
[COLD_START] 246, qp_failure
[COLD_START] 247, qp_failure
[COLD_START] 248, qp_failure
[COLD_START] 249, qp_failure
[COLD_START] 250, qp_failure
[COLD_START] 251, qp_failure
[COLD_START] 259, qp_failure
[COLD_START] 262, qp_failure
[COLD_START] 266, qp_failure
[COLD_START] 268, qp_failure
[COLD_START] 270, qp_failure
[COLD_START] 271, qp_failure
[COLD_START] 279, qp_failure
[COLD_START] 280, qp_failure
[COLD_START] 281, qp_failure
[COLD_START] 283, qp_failure
[COLD_START] 284, qp_failure
[COLD_START] 285, qp_failure
[COLD_START] 286, qp_failure
[COLD_START] 287, qp_failure
[COLD_START] 291, qp_failure
[COLD_START] 292, qp_failure
[COLD_START] 293, qp_failure
[COLD_START] 294, qp_failure
[COLD_START] 295, qp_failure
[COLD_START] 296, qp_failure
[COLD_START] 297, qp_failure
[COLD_START] 305, qp_failure
[COLD_START] 307, qp_failure
[COLD_START] 309, qp_failure
[COLD_START] 312, qp_failure
[COLD_START] 313, qp_failure
[COLD_START] 314, qp_failure
[COLD_START] 315, qp_failure
[COLD_START] 316, qp_failure
[COLD_START] 317, qp_failure
[COLD_START] 318, qp_failure
[COLD_START] 319, qp_failure
[COLD_START] 320, qp_failure
[COLD_START] 323, qp_failure
[COLD_START] 326, qp_failure
[COLD_START] 329, qp_failure
[COLD_START] 332, qp_failure
[COLD_START] 334, qp_failure
[COLD_START] 337, qp_failure
[COLD_START] 340, qp_failure
[COLD_START] 343, qp_failure
[COLD_START] 345, qp_failure
[COLD_START] 348, qp_failure
[COLD_START] 350, qp_failure
[COLD_START] 351, qp_failure
[COLD_START] 352, qp_failure
[COLD_START] 358, qp_failure
[COLD_START] 363, qp_failure
[COLD_START] 371, qp_failure
[COLD_START] 372, qp_failure
[COLD_START] 382, qp_failure
[COLD_START] 384, qp_failure
[COLD_START] 387, qp_failure
[COLD_START] 390, qp_failure
[COLD_START] 394, qp_failure
[COLD_START] 409, qp_failure
[COLD_START] 410, qp_failure
[COLD_START] 414, qp_failure
[COLD_START] 431, qp_failure
[COLD_START] 434, qp_failure
[COLD_START] 438, qp_failure
[COLD_START] 439, qp_failure
[COLD_START] 440, qp_failure
[COLD_START] 441, qp_failure
[COLD_START] 450, qp_failure
[COLD_START] 451, qp_failure
[COLD_START] 452, qp_failure
[COLD_START] 453, qp_failure
[COLD_START] 454, qp_failure
[COLD_START] 455, qp_failure
[COLD_START] 456, qp_failure
[COLD_START] 457, qp_failure
[COLD_START] 487, qp_failure
[COLD_START] 491, qp_failure
[COLD_START] 492, qp_failure
[COLD_START] 493, qp_failure
[COLD_START] 494, qp_failure
[COLD_START] 499, qp_failure
[COLD_START] 684, qp_failure
[COLD_START] 686, qp_failure
[COLD_START] 692, qp_failure
[COLD_START] 698, qp_failure
[COLD_START] 701, qp_failure
[COLD_START] 707, qp_failure
[COLD_START] 710, qp_failure
[COLD_START] 713, qp_failure
[COLD_START] 716, qp_failure
[COLD_START] 724, qp_failure
[COLD_START] 729, qp_failure
[COLD_START] 732, qp_failure
[COLD_START] 748, qp_failure
[COLD_START] 750, qp_failure
[COLD_START] 753, qp_failure
[COLD_START] 757, qp_failure
[COLD_START] 760, qp_failure
[COLD_START] 764, qp_failure
[COLD_START] 767, qp_failure
[COLD_START] 770, qp_failure
[COLD_START] 774, qp_failure
[COLD_START] 1265, qp_failure
[COLD_START] 1283, qp_failure
[COLD_START] 1302, qp_failure
