
=== Statistics for Combined Statistics (Debug & Time Data) ===
q               | mean:  -0.059476 | min:  -2.433558 | max:   1.589621 | var:   1.030267 | std:   1.015021 |
qdot            | mean:  -0.011396 | min:  -1.134950 | max:   0.892827 | var:   0.048442 | std:   0.220095 |
qddot           | mean:  -0.011396 | min:  -1.134950 | max:   0.892827 | var:   0.048442 | std:   0.220095 |
s               | mean:   0.387889 | min:  -0.000044 | max:   0.996545 | var:   0.119349 | std:   0.345470 |
vs              | mean:   0.042783 | min:  -0.026146 | max:   0.099643 | var:   0.001608 | std:   0.040105 |
dVs             | mean:   0.000908 | min:  -3.086786 | max:   3.587625 | var:   0.037599 | std:   0.193904 |
ee_vel          | mean:   0.000071 | min:  -0.271031 | max:   0.221008 | var:   0.004994 | std:   0.070667 |
ee_speed        | mean:   0.095819 | min:   0.000000 | max:   0.271033 | var:   0.005800 | std:   0.076158 |
sel_min_dist    | mean:  15.527806 | min:   1.563719 | max:  26.044707 | var:  64.073959 | std:   8.004621 |
env_min_dist    | mean:  34.999554 | min:   4.377394 | max:  67.379482 | var: 291.571560 | std:  17.075467 |
mani            | mean:   0.079609 | min:   0.060788 | max:   0.091394 | var:   0.000051 | std:   0.007163 |
contour_error   | mean:   0.006253 | min:   0.000038 | max:   0.045946 | var:   0.000130 | std:   0.011400 |
spline_ee_pose  | mean:  -0.008888 | min:  -1.000000 | max:   1.000000 | var:   0.214503 | std:   0.463144 |
pred_ee_pose    | mean:  -0.005023 | min:  -1.000000 | max:   1.000000 | var:   0.217994 | std:   0.466898 |
ref_ee_pose     | mean:  -0.003978 | min:  -1.000000 | max:   1.000000 | var:   0.217509 | std:   0.466378 |
iter_count      | mean: 160.466953 | min:  32.000000 | max: 256.000000 | var: 6788.066934 | std:  82.389726 |
sqp_iter_count  | mean:   1.138197 | min:   1.000000 | max:   7.000000 | var:   0.150000 | std:   0.387299 |
total           | mean:   0.087310 | min:   0.008807 | max:   0.171886 | var:   0.000048 | std:   0.006931 |
set_env         | mean:   0.082165 | min:   0.005325 | max:   0.160496 | var:   0.000047 | std:   0.006848 |
set_qp          | mean:   0.000563 | min:   0.000000 | max:   0.005041 | var:   0.000000 | std:   0.000299 |
solve_qp        | mean:   0.002450 | min:   0.000000 | max:   0.015663 | var:   0.000002 | std:   0.001551 |
get_alpha       | mean:   0.000334 | min:   0.000000 | max:   0.003983 | var:   0.000000 | std:   0.000223 |

