=== generateNewInitialGuess Call Log ===
Format: [COLD_START] solve_count, reason
=========================================
[COLD_START] 1, qp_failure
[COLD_START] 230, path_deviation
[COLD_START] 240, path_deviation
[COLD_START] 260, path_deviation
[COLD_START] 263, path_deviation
[COLD_START] 266, path_deviation
[COLD_START] 272, path_deviation
[COLD_START] 275, path_deviation
[COLD_START] 280, path_deviation
[COLD_START] 283, path_deviation
[COLD_START] 287, path_deviation
[COLD_START] 290, path_deviation
[COLD_START] 292, path_deviation
[COLD_START] 294, path_deviation
[COLD_START] 297, path_deviation
[COLD_START] 300, path_deviation
[COLD_START] 322, path_deviation
[COLD_START] 325, path_deviation
[COLD_START] 329, path_deviation
[COLD_START] 333, path_deviation
[COLD_START] 336, path_deviation
[COLD_START] 339, path_deviation
[COLD_START] 342, path_deviation
[COLD_START] 805, path_deviation
[COLD_START] 812, path_deviation
[COLD_START] 826, path_deviation
[COLD_START] 837, path_deviation
[COLD_START] 839, path_deviation
[COLD_START] 847, path_deviation
[COLD_START] 853, path_deviation
[COLD_START] 857, path_deviation
[COLD_START] 862, path_deviation
[COLD_START] 867, path_deviation
[COLD_START] 871, path_deviation
[COLD_START] 875, path_deviation
[COLD_START] 879, path_deviation
[COLD_START] 883, path_deviation
[COLD_START] 887, path_deviation
[COLD_START] 901, path_deviation
[COLD_START] 903, path_deviation
[COLD_START] 905, path_deviation
[COLD_START] 907, path_deviation
[COLD_START] 918, path_deviation
[COLD_START] 924, path_deviation
[COLD_START] 927, path_deviation
[COLD_START] 930, path_deviation
[COLD_START] 933, path_deviation
[COLD_START] 941, path_deviation
[COLD_START] 955, path_deviation
[COLD_START] 957, path_deviation
[COLD_START] 959, path_deviation
[COLD_START] 973, path_deviation
[COLD_START] 975, path_deviation
[COLD_START] 977, path_deviation
[COLD_START] 979, path_deviation
[COLD_START] 1001, path_deviation
[COLD_START] 1004, path_deviation
[COLD_START] 1009, path_deviation
[COLD_START] 1013, path_deviation
[COLD_START] 1022, path_deviation
[COLD_START] 1024, path_deviation
[COLD_START] 1028, path_deviation
[COLD_START] 1030, path_deviation
[COLD_START] 1041, path_deviation
[COLD_START] 1046, path_deviation
[COLD_START] 1082, path_deviation
[COLD_START] 1086, path_deviation
[COLD_START] 1092, path_deviation
[COLD_START] 1097, path_deviation
[COLD_START] 1109, path_deviation
[COLD_START] 1118, path_deviation
[COLD_START] 1128, path_deviation
[COLD_START] 1143, path_deviation
[COLD_START] 1147, path_deviation
[COLD_START] 1166, path_deviation
[COLD_START] 1236, path_deviation
[COLD_START] 1295, path_deviation
[COLD_START] 1315, path_deviation
