
=== Statistics for Combined Statistics (Debug & Time Data) ===
q               | mean:  -0.036455 | min:  -2.433678 | max:   1.589525 | var:   1.002143 | std:   1.001071 |
qdot            | mean:   0.000226 | min:  -0.959538 | max:   0.956917 | var:   0.048566 | std:   0.220376 |
qddot           | mean:   0.000226 | min:  -0.959538 | max:   0.956917 | var:   0.048566 | std:   0.220376 |
s               | mean:   0.393092 | min:  -0.000059 | max:   0.996433 | var:   0.118831 | std:   0.344719 |
vs              | mean:   0.042299 | min:  -0.015996 | max:   0.099754 | var:   0.001582 | std:   0.039774 |
dVs             | mean:   0.001032 | min:  -1.698571 | max:   1.717834 | var:   0.031764 | std:   0.178225 |
ee_vel          | mean:   0.000085 | min:  -0.271030 | max:   0.217131 | var:   0.004873 | std:   0.069806 |
ee_speed        | mean:   0.094215 | min:   0.000000 | max:   0.271033 | var:   0.005742 | std:   0.075778 |
sel_min_dist    | mean:  15.273040 | min:   1.509225 | max:  25.932738 | var:  62.483371 | std:   7.904642 |
env_min_dist    | mean:  35.055054 | min:   3.156250 | max:  67.500000 | var: 294.783561 | std:  17.169262 |
mani            | mean:   0.078020 | min:   0.049807 | max:   0.091503 | var:   0.000072 | std:   0.008488 |
contour_error   | mean:   0.005737 | min:   0.000038 | max:   0.045072 | var:   0.000111 | std:   0.010556 |
spline_ee_pose  | mean:  -0.008888 | min:  -1.000000 | max:   1.000000 | var:   0.214503 | std:   0.463144 |
pred_ee_pose    | mean:  -0.004981 | min:  -1.000000 | max:   1.000000 | var:   0.217902 | std:   0.466799 |
ref_ee_pose     | mean:  -0.004008 | min:  -1.000000 | max:   1.000000 | var:   0.217467 | std:   0.466333 |
iter_count      | mean: 162.595672 | min:  25.000000 | max: 256.000000 | var: 6057.270970 | std:  77.828471 |
sqp_iter_count  | mean:   1.121341 | min:   1.000000 | max:   5.000000 | var:   0.126982 | std:   0.356345 |
total           | mean:   0.127481 | min:   0.072843 | max:   0.187769 | var:   0.000762 | std:   0.027605 |
set_env         | mean:   0.123162 | min:   0.068766 | max:   0.181395 | var:   0.000733 | std:   0.027075 |
set_qp          | mean:   0.000496 | min:   0.000000 | max:   0.004613 | var:   0.000000 | std:   0.000310 |
solve_qp        | mean:   0.001945 | min:   0.000000 | max:   0.012901 | var:   0.000002 | std:   0.001319 |
get_alpha       | mean:   0.000265 | min:   0.000000 | max:   0.001115 | var:   0.000000 | std:   0.000154 |

