
=== Statistics for Combined Statistics (Debug & Time Data) ===
q               | mean:  -0.034268 | min:  -2.433667 | max:   1.589532 | var:   0.998484 | std:   0.999242 |
qdot            | mean:   0.000221 | min:  -0.823695 | max:   0.944777 | var:   0.046932 | std:   0.216638 |
qddot           | mean:   0.000221 | min:  -0.823695 | max:   0.944777 | var:   0.046932 | std:   0.216638 |
s               | mean:   0.390174 | min:  -0.000254 | max:   0.996518 | var:   0.120142 | std:   0.346616 |
vs              | mean:   0.042341 | min:  -0.096531 | max:   0.099761 | var:   0.001609 | std:   0.040117 |
dVs             | mean:   0.001007 | min:  -7.720700 | max:   2.199717 | var:   0.084873 | std:   0.291330 |
ee_vel          | mean:   0.000081 | min:  -0.271106 | max:   0.221243 | var:   0.004955 | std:   0.070394 |
ee_speed        | mean:   0.096518 | min:   0.000000 | max:   0.271130 | var:   0.005550 | std:   0.074501 |
sel_min_dist    | mean:  15.359399 | min:   1.521547 | max:  26.051780 | var:  63.076789 | std:   7.942090 |
env_min_dist    | mean:  35.302703 | min:   4.258882 | max:  67.356895 | var: 292.599990 | std:  17.105554 |
mani            | mean:   0.077838 | min:   0.048655 | max:   0.091505 | var:   0.000076 | std:   0.008721 |
contour_error   | mean:   0.006517 | min:   0.000038 | max:   0.046122 | var:   0.000138 | std:   0.011726 |
spline_ee_pose  | mean:  -0.008888 | min:  -1.000000 | max:   1.000000 | var:   0.214503 | std:   0.463144 |
pred_ee_pose    | mean:  -0.004787 | min:  -1.000000 | max:   1.000000 | var:   0.218003 | std:   0.466908 |
ref_ee_pose     | mean:  -0.003781 | min:  -1.000000 | max:   1.000000 | var:   0.217488 | std:   0.466356 |
iter_count      | mean: 174.633234 | min:  32.000000 | max: 256.000000 | var: 6550.448143 | std:  80.934839 |
sqp_iter_count  | mean:   1.113472 | min:   1.000000 | max:   6.000000 | var:   0.126946 | std:   0.356294 |
total           | mean:   0.087414 | min:   0.010586 | max:   0.176531 | var:   0.000056 | std:   0.007466 |
set_env         | mean:   0.082237 | min:   0.006499 | max:   0.172128 | var:   0.000053 | std:   0.007304 |
set_qp          | mean:   0.000543 | min:   0.000000 | max:   0.004522 | var:   0.000000 | std:   0.000280 |
solve_qp        | mean:   0.002441 | min:   0.000000 | max:   0.015202 | var:   0.000003 | std:   0.001583 |
get_alpha       | mean:   0.000320 | min:   0.000000 | max:   0.002603 | var:   0.000000 | std:   0.000202 |

