
=== Statistics for Combined Statistics (Debug & Time Data) ===
q               | mean:  -0.060624 | min:  -2.432966 | max:   1.589492 | var:   1.033740 | std:   1.016730 |
qdot            | mean:  -0.011598 | min:  -1.201054 | max:   1.021562 | var:   0.055421 | std:   0.235418 |
qddot           | mean:  -0.011598 | min:  -1.201054 | max:   1.021562 | var:   0.055421 | std:   0.235418 |
s               | mean:   0.396186 | min:  -0.000013 | max:   0.996411 | var:   0.122103 | std:   0.349433 |
vs              | mean:   0.043235 | min:  -0.111264 | max:   0.111081 | var:   0.001709 | std:   0.041338 |
dVs             | mean:   0.000993 | min:  -7.646137 | max:   9.168388 | var:   0.443680 | std:   0.666093 |
ee_vel          | mean:   0.000071 | min:  -0.270779 | max:   0.232878 | var:   0.005278 | std:   0.072649 |
ee_speed        | mean:   0.096625 | min:   0.000000 | max:   0.270791 | var:   0.006497 | std:   0.080605 |
sel_min_dist    | mean:  15.831671 | min:   1.797187 | max:  26.056867 | var:  59.870419 | std:   7.737598 |
env_min_dist    | mean:  34.759783 | min:   4.328330 | max:  67.357711 | var: 293.334562 | std:  17.127013 |
mani            | mean:   0.079483 | min:   0.060385 | max:   0.091509 | var:   0.000051 | std:   0.007148 |
contour_error   | mean:   0.006396 | min:   0.000016 | max:   0.045944 | var:   0.000131 | std:   0.011460 |
spline_ee_pose  | mean:  -0.008888 | min:  -1.000000 | max:   1.000000 | var:   0.214503 | std:   0.463144 |
pred_ee_pose    | mean:  -0.004637 | min:  -1.000000 | max:   1.000000 | var:   0.218103 | std:   0.467014 |
ref_ee_pose     | mean:  -0.003624 | min:  -1.000000 | max:   1.000000 | var:   0.217607 | std:   0.466484 |
iter_count      | mean: 157.334478 | min:  32.000000 | max: 256.000000 | var: 6293.418824 | std:  79.331071 |
sqp_iter_count  | mean:   1.197510 | min:   1.000000 | max:  23.000000 | var:   1.503283 | std:   1.226084 |
total           | mean:   0.086640 | min:   0.009695 | max:   0.138139 | var:   0.000063 | std:   0.007930 |
set_env         | mean:   0.081179 | min:   0.005358 | max:   0.133529 | var:   0.000080 | std:   0.008951 |
set_qp          | mean:   0.000601 | min:   0.000000 | max:   0.007831 | var:   0.000000 | std:   0.000506 |
solve_qp        | mean:   0.002810 | min:   0.000000 | max:   0.051612 | var:   0.000009 | std:   0.003040 |
get_alpha       | mean:   0.000355 | min:   0.000000 | max:   0.003845 | var:   0.000000 | std:   0.000282 |

