
=== Statistics for Combined Statistics (Debug & Time Data) ===
q               | mean:  -0.058787 | min:  -2.433529 | max:   1.589519 | var:   1.032198 | std:   1.015972 |
qdot            | mean:  -0.011514 | min:  -1.171553 | max:   0.935412 | var:   0.047637 | std:   0.218258 |
qddot           | mean:  -0.011514 | min:  -1.171553 | max:   0.935412 | var:   0.047637 | std:   0.218258 |
s               | mean:   0.389468 | min:  -0.000174 | max:   0.996580 | var:   0.120304 | std:   0.346848 |
vs              | mean:   0.042685 | min:  -0.067034 | max:   0.099644 | var:   0.001628 | std:   0.040354 |
dVs             | mean:   0.000889 | min:  -7.023982 | max:   6.774758 | var:   0.133665 | std:   0.365603 |
ee_vel          | mean:   0.000069 | min:  -0.271015 | max:   0.221334 | var:   0.005021 | std:   0.070861 |
ee_speed        | mean:   0.096145 | min:   0.000491 | max:   0.271029 | var:   0.005820 | std:   0.076289 |
sel_min_dist    | mean:  15.598801 | min:   1.572389 | max:  25.928420 | var:  63.732568 | std:   7.983268 |
env_min_dist    | mean:  34.951453 | min:   4.377190 | max:  67.364892 | var: 291.758753 | std:  17.080947 |
mani            | mean:   0.079527 | min:   0.060255 | max:   0.091454 | var:   0.000053 | std:   0.007309 |
contour_error   | mean:   0.006485 | min:   0.000038 | max:   0.045303 | var:   0.000137 | std:   0.011698 |
spline_ee_pose  | mean:  -0.008888 | min:  -1.000000 | max:   1.000000 | var:   0.214503 | std:   0.463144 |
pred_ee_pose    | mean:  -0.004880 | min:  -1.000000 | max:   1.000000 | var:   0.218040 | std:   0.466948 |
ref_ee_pose     | mean:  -0.003789 | min:  -1.000000 | max:   1.000000 | var:   0.217535 | std:   0.466406 |
iter_count      | mean: 156.477944 | min:  32.000000 | max: 256.000000 | var: 6681.090627 | std:  81.737939 |
sqp_iter_count  | mean:   1.143897 | min:   1.000000 | max:  17.000000 | var:   0.345032 | std:   0.587395 |
total           | mean:   0.087241 | min:   0.010563 | max:   0.186160 | var:   0.000061 | std:   0.007825 |
set_env         | mean:   0.081974 | min:   0.006618 | max:   0.176081 | var:   0.000063 | std:   0.007908 |
set_qp          | mean:   0.000581 | min:   0.000000 | max:   0.007226 | var:   0.000000 | std:   0.000323 |
solve_qp        | mean:   0.002580 | min:   0.000000 | max:   0.045327 | var:   0.000004 | std:   0.001942 |
get_alpha       | mean:   0.000350 | min:   0.000000 | max:   0.003169 | var:   0.000000 | std:   0.000235 |

