=== generateNewInitialGuess Call Log ===
Format: [COLD_START] solve_count, reason
=========================================
[COLD_START] 1, qp_failure
[COLD_START] 31, path_deviation
[COLD_START] 38, path_deviation
[COLD_START] 43, path_deviation
[COLD_START] 48, path_deviation
[COLD_START] 61, path_deviation
[COLD_START] 66, path_deviation
[COLD_START] 69, path_deviation
[COLD_START] 71, path_deviation
[COLD_START] 73, path_deviation
[COLD_START] 75, path_deviation
[COLD_START] 77, path_deviation
[COLD_START] 79, path_deviation
[COLD_START] 81, path_deviation
[COLD_START] 83, path_deviation
[COLD_START] 85, path_deviation
[COLD_START] 87, path_deviation
[COLD_START] 89, path_deviation
[COLD_START] 91, path_deviation
[COLD_START] 93, path_deviation
[COLD_START] 95, path_deviation
[COLD_START] 97, path_deviation
[COLD_START] 99, path_deviation
[COLD_START] 101, path_deviation
[COLD_START] 103, path_deviation
[COLD_START] 105, path_deviation
[COLD_START] 107, path_deviation
[COLD_START] 109, path_deviation
[COLD_START] 111, path_deviation
[COLD_START] 113, path_deviation
[COLD_START] 115, path_deviation
[COLD_START] 117, path_deviation
[COLD_START] 119, path_deviation
[COLD_START] 121, path_deviation
[COLD_START] 123, path_deviation
[COLD_START] 125, path_deviation
[COLD_START] 127, path_deviation
[COLD_START] 129, path_deviation
[COLD_START] 131, path_deviation
[COLD_START] 133, path_deviation
[COLD_START] 135, path_deviation
[COLD_START] 137, path_deviation
[COLD_START] 139, path_deviation
[COLD_START] 141, path_deviation
[COLD_START] 143, path_deviation
[COLD_START] 145, path_deviation
[COLD_START] 147, path_deviation
[COLD_START] 149, path_deviation
[COLD_START] 151, path_deviation
[COLD_START] 153, path_deviation
[COLD_START] 155, path_deviation
[COLD_START] 157, path_deviation
[COLD_START] 159, path_deviation
[COLD_START] 161, path_deviation
[COLD_START] 163, path_deviation
[COLD_START] 165, path_deviation
[COLD_START] 167, path_deviation
[COLD_START] 169, path_deviation
[COLD_START] 171, path_deviation
[COLD_START] 173, path_deviation
[COLD_START] 175, path_deviation
[COLD_START] 177, path_deviation
[COLD_START] 179, path_deviation
[COLD_START] 181, path_deviation
[COLD_START] 183, path_deviation
[COLD_START] 185, path_deviation
[COLD_START] 187, path_deviation
[COLD_START] 189, path_deviation
[COLD_START] 191, path_deviation
[COLD_START] 193, path_deviation
[COLD_START] 195, path_deviation
[COLD_START] 197, path_deviation
[COLD_START] 199, path_deviation
[COLD_START] 201, path_deviation
[COLD_START] 203, path_deviation
[COLD_START] 205, path_deviation
[COLD_START] 207, path_deviation
[COLD_START] 209, path_deviation
[COLD_START] 211, path_deviation
[COLD_START] 213, path_deviation
[COLD_START] 215, path_deviation
[COLD_START] 217, path_deviation
[COLD_START] 219, path_deviation
[COLD_START] 221, path_deviation
[COLD_START] 223, path_deviation
[COLD_START] 225, path_deviation
[COLD_START] 227, path_deviation
[COLD_START] 229, path_deviation
[COLD_START] 231, path_deviation
[COLD_START] 233, path_deviation
[COLD_START] 235, path_deviation
[COLD_START] 237, path_deviation
[COLD_START] 239, path_deviation
[COLD_START] 241, path_deviation
[COLD_START] 243, path_deviation
[COLD_START] 245, path_deviation
[COLD_START] 247, path_deviation
[COLD_START] 249, path_deviation
[COLD_START] 251, path_deviation
[COLD_START] 253, path_deviation
[COLD_START] 255, path_deviation
[COLD_START] 257, path_deviation
[COLD_START] 259, path_deviation
