=== generateNewInitialGuess Call Log ===
Format: [COLD_START] solve_count, reason
=========================================
[COLD_START] 1, qp_failure
[COLD_START] 222, path_deviation
[COLD_START] 237, path_deviation
[COLD_START] 260, path_deviation
[COLD_START] 263, path_deviation
[COLD_START] 266, path_deviation
[COLD_START] 270, path_deviation
[COLD_START] 275, path_deviation
[COLD_START] 280, path_deviation
[COLD_START] 283, path_deviation
[COLD_START] 287, path_deviation
[COLD_START] 290, path_deviation
[COLD_START] 307, path_deviation
[COLD_START] 310, path_deviation
[COLD_START] 312, path_deviation
[COLD_START] 315, path_deviation
[COLD_START] 319, path_deviation
[COLD_START] 323, path_deviation
[COLD_START] 326, path_deviation
[COLD_START] 329, path_deviation
[COLD_START] 333, path_deviation
[COLD_START] 337, path_deviation
[COLD_START] 343, path_deviation
[COLD_START] 807, path_deviation
[COLD_START] 816, path_deviation
[COLD_START] 822, path_deviation
[COLD_START] 835, path_deviation
[COLD_START] 840, path_deviation
[COLD_START] 845, path_deviation
[COLD_START] 852, path_deviation
[COLD_START] 857, path_deviation
[COLD_START] 861, path_deviation
[COLD_START] 866, path_deviation
[COLD_START] 870, path_deviation
[COLD_START] 875, path_deviation
[COLD_START] 889, path_deviation
[COLD_START] 894, path_deviation
[COLD_START] 895, path_deviation
[COLD_START] 896, path_deviation
[COLD_START] 897, path_deviation
[COLD_START] 910, path_deviation
[COLD_START] 915, path_deviation
[COLD_START] 918, path_deviation
[COLD_START] 936, path_deviation
[COLD_START] 940, path_deviation
[COLD_START] 947, path_deviation
[COLD_START] 949, path_deviation
[COLD_START] 951, path_deviation
[COLD_START] 953, path_deviation
[COLD_START] 955, path_deviation
[COLD_START] 972, path_deviation
[COLD_START] 982, path_deviation
[COLD_START] 995, path_deviation
[COLD_START] 998, path_deviation
[COLD_START] 1001, path_deviation
[COLD_START] 1005, path_deviation
[COLD_START] 1014, path_deviation
[COLD_START] 1016, path_deviation
[COLD_START] 1021, path_deviation
[COLD_START] 1023, path_deviation
[COLD_START] 1031, path_deviation
[COLD_START] 1033, path_deviation
[COLD_START] 1057, path_deviation
[COLD_START] 1060, path_deviation
[COLD_START] 1062, path_deviation
[COLD_START] 1068, path_deviation
[COLD_START] 1079, path_deviation
[COLD_START] 1081, path_deviation
[COLD_START] 1084, path_deviation
[COLD_START] 1092, path_deviation
[COLD_START] 1095, path_deviation
[COLD_START] 1102, path_deviation
[COLD_START] 1122, path_deviation
[COLD_START] 1221, path_deviation
[COLD_START] 1236, path_deviation
[COLD_START] 1299, path_deviation
[COLD_START] 1306, path_deviation
[COLD_START] 1317, path_deviation
